Profundidad,Densidad Aparente,Gamma Ray,Porosidad Neutrón,Resistividad Profunda,Resistividad Media
3954.3716,2.6166,9.2685,6.4545,5.6374,6.0384
3954.524,2.6172,5.492,6.85,5.6932,6.0511
3954.6764,2.6107,9.8537,7.0503,5.6999,6.0511
3954.8288,2.6039,7.4742,6.765,5.6487,6.0561
3954.9812,2.6087,6.6896,6.5886,5.678,6.0822
3955.1336,2.6144,7.616,7.1188,5.7857,6.3387
3955.286,2.6169,6.9551,5.974,5.9872,6.5703
3955.4384,2.6229,10.8954,6.0735,6.1777,6.5932
3955.5908,2.6321,7.535,5.3693,6.208,6.6077
3955.7432,2.6279,9.364,4.5858,6.2593,6.4118
3955.8956,2.6185,7.7476,5.1855,6.3203,6.2562
3956.048,2.623,7.1663,5.4844,6.0828,6.1584
3956.2004,2.6331,9.4633,4.5889,5.5874,5.8908
3956.3528,2.6412,9.6206,5.4751,4.8681,5.4348
3956.5052,2.6189,6.7856,6.8853,4.4192,5.2333
3956.6576,2.5927,7.3452,6.5706,4.4071,5.2037
3956.81,2.5725,7.0904,6.4252,4.4052,5.1297
3956.9624,2.5593,6.1459,6.5456,4.2747,4.8453
3957.1148,2.5423,8.0133,7.3937,4.06,4.2251
3957.2672,2.5402,8.1325,8.9206,3.8572,3.6017
3957.4196,2.5385,6.2922,8.8058,3.751,3.5791
3957.572,2.5336,8.0621,7.5938,3.7092,3.5791
3957.7244,2.5369,6.276,9.9343,3.6078,3.5771
3957.8768,2.5481,7.633,9.3603,3.5188,3.5877
3958.0292,2.5502,5.4718,9.4479,3.5238,3.6172
3958.1816,2.5601,7.0745,7.926,3.5512,3.6437
3958.334,2.5777,6.3895,7.7612,3.5984,3.6805
3958.4864,2.5811,8.0621,7.5467,3.6292,3.7214
3958.6388,2.5719,9.5939,8.7387,3.6609,3.7496
3958.7912,2.5545,8.2624,7.7513,3.6887,3.814
3958.9436,2.5495,7.9484,6.6977,3.7074,3.8158
3959.096,2.5589,7.7415,7.8967,3.7033,3.7941
3959.2484,2.5624,5.7973,8.4306,3.7149,3.7634
3959.4008,2.5653,6.8575,7.1375,3.7103,3.7527
3959.5532,2.5679,6.7744,7.2397,3.6252,3.7422
3959.7056,2.5709,8.3285,7.6894,3.5595,3.699
3959.858,2.5573,8.1776,7.7672,3.5623,3.6533
3960.0104,2.541,7.3443,8.6811,3.5621,3.6225
3960.1628,2.5493,8.5135,8.5738,3.5593,3.6113
3960.3152,2.5662,7.8498,8.733,3.5635,3.6113
3960.4676,2.5722,5.6238,9.2967,3.5785,3.7538
3960.62,2.5717,5.56,7.7906,3.5743,3.9286
3960.7724,2.5674,6.3377,8.3559,3.6094,3.9841
3960.9248,2.5698,6.692,7.4695,3.7338,3.9996
3961.0772,2.5813,5.9814,8.793,3.9724,4.0475
3961.2296,2.592,7.1663,7.1043,4.0676,4.081
3961.382,2.6057,7.1663,6.814,4.074,4.1273
3961.5344,2.6091,7.1663,7.2316,4.1224,4.1557
3961.6868,2.6178,9.1385,6.4529,4.1592,4.1699
3961.8392,2.6159,8.0621,7.2702,4.1697,4.364
3961.9916,2.5998,8.9579,6.0652,4.1769,4.638
3962.144,2.5927,8.9579,6.5916,4.2013,4.8599
3962.2964,2.6009,8.4737,6.3378,4.2217,4.8788
3962.4488,2.5982,7.2118,6.0857,4.251,4.8921
3962.6012,2.5986,6.746,5.5347,4.2965,4.978
3962.7536,2.6129,8.9579,5.8747,4.363,5.0374
3962.906,2.6125,8.9579,5.154,4.4017,5.0531
3963.0584,2.6059,7.1978,5.4437,4.4606,5.0786
3963.2108,2.6153,8.5551,5.0811,4.5332,5.1478
3963.3632,2.6219,4.5376,4.7,4.5767,5.2458
3963.5156,2.6275,6.9349,4.584,4.5219,5.3188
3963.668,2.6156,8.0621,4.8159,4.4136,5.294
3963.8204,2.5867,9.1565,5.8509,4.3241,5.1772
3963.9728,2.5817,7.5049,6.422,4.2796,5.0635
3964.1252,2.5836,9.8537,6.8764,4.2614,4.8105
3964.2776,2.5784,8.2021,8.3565,4.2485,4.5471
3964.43,2.5808,9.5593,7.3162,4.2376,4.4209
3964.5824,2.5889,8.4566,7.872,4.1964,4.3267
3964.7348,2.6008,8.7847,7.0509,4.0361,4.163
3964.8872,2.6123,7.1663,8.9693,3.8623,4.0485
3965.0396,2.6075,7.1663,8.377,3.726,3.926
3965.192,2.5957,7.8408,8.2363,3.6827,3.8838
3965.3444,2.5843,9.2147,7.1512,3.6412,3.8494
3965.4968,2.5838,7.2643,7.149,3.5932,3.7939
3965.6492,2.5912,9.1438,6.8733,3.5532,3.6944
3965.8016,2.5957,9.5781,5.5209,3.5344,3.6189
3965.954,2.6016,6.7469,8.6374,3.5332,3.6362
3966.1064,2.6117,11.6453,8.9383,3.5621,3.6878
3966.2588,2.6249,11.6453,8.5541,3.6331,3.7117
3966.4112,2.6139,8.8656,8.2734,3.713,3.7647
3966.5636,2.5964,8.7479,7.7975,3.7316,3.8246
3966.716,2.5954,6.8098,7.3264,3.7787,3.8766
3966.8684,2.5988,8.7243,8.2467,3.8491,3.8868
3967.0208,2.5902,9.4701,8.7111,3.8988,3.8475
3967.1732,2.5847,8.1128,8.577,3.9064,3.7748
3967.3256,2.591,6.7556,8.0464,3.8833,3.6728
3967.478,2.5921,8.0149,8.5625,3.8441,3.6048
3967.6304,2.5917,7.1462,9.173,3.7805,3.5785
3967.7828,2.59,6.2845,5.1153,3.7252,3.5083
3967.9352,2.5926,7.9939,6.0364,3.6368,3.3693
3968.0876,2.5931,7.2276,3.6155,3.5318,3.3108
3968.24,2.5802,9.45,4.8929,3.4784,3.361
3968.3924,2.5739,10.6917,4.2816,3.4926,3.4059
3968.5448,2.5732,7.2577,5.5356,3.5929,3.4791
3968.6972,2.5628,8.2318,4.248,3.731,3.5958
3968.8496,2.5621,7.1221,5.0518,3.8035,3.7358
3969.002,2.5824,9.8537,4.6964,3.8341,3.8958
3969.1544,2.6018,9.2803,5.2566,3.8501,4.0171
3969.3068,2.6032,8.5406,4.8264,3.9087,4.0938
3969.4592,2.6008,8.6727,5.4536,4.0815,4.1535
3969.6116,2.6034,8.9579,4.5859,4.2857,4.2303
3969.764,2.5959,8.9579,4.8897,4.3256,4.3163
3969.9164,2.5874,9.467,4.8234,4.3597,4.4121
3970.0688,2.5966,8.7169,5.1991,4.4191,4.5158
3970.2212,2.6082,6.477,4.5916,4.5026,4.6087
3970.3736,2.6102,9.8537,5.2087,4.6,4.8006
3970.526,2.6067,10.5019,5.1013,4.6666,5.029
3970.6784,2.6173,11.9808,5.568,4.7545,5.2838
3970.8308,2.6261,12.2664,5.0209,4.8189,5.3964
3970.9832,2.6267,10.9091,4.9408,4.9343,5.4879
3971.1356,2.6292,12.5411,4.7806,5.1285,5.7343
3971.288,2.6263,11.7782,5.91,5.2339,5.9117
3971.4404,2.6195,11.9738,6.5806,5.2821,5.9454
3971.5928,2.6138,8.5914,8.0476,5.3683,6.0039
3971.7452,2.603,12.5275,6.7884,5.2118,6.0445
3971.8976,2.601,9.509,6.6378,5.0694,5.9517
3972.05,2.6098,11.0019,7.7919,4.959,5.6757
3972.2024,2.6158,10.0085,8.0399,4.8958,5.3017
3972.3548,2.6169,10.3396,8.9858,4.8184,5.1021
3972.5072,2.6129,11.5963,8.9094,4.7506,5.0078
3972.6596,2.6043,9.8756,7.3604,4.5895,4.7468
3972.812,2.6028,8.9527,9.2504,4.3602,4.4267
3972.9644,2.605,9.9508,8.8223,4.1463,4.1882
3973.1168,2.6092,9.8537,7.8155,4.0398,4.0676
3973.2692,2.62,10.8361,8.7295,3.9504,3.9887
3973.4216,2.6258,13.3231,9.0386,3.8731,3.9267
3973.574,2.6182,13.7185,8.8567,3.8347,3.8846
3973.7264,2.5993,11.0854,8.9992,3.8058,3.8195
3973.8788,2.5993,13.2418,9.4757,3.7443,3.6876
3974.0312,2.6119,12.9925,10.0387,3.6183,3.6437
3974.1836,2.6114,10.9988,9.5213,3.4217,3.6136
3974.336,2.6131,11.5071,7.5212,3.3608,3.5616
3974.4884,2.6211,13.1482,8.2939,3.3477,3.491
3974.6408,2.6147,10.6804,7.935,3.3475,3.4723
3974.7932,2.6081,10.5719,8.3203,3.3469,3.4475
3974.9456,2.6113,8.0621,9.9124,3.34,3.422
3975.098,2.6119,11.3317,10.1881,3.3146,3.3662
3975.2504,2.6129,9.397,9.7269,3.2761,3.3441
3975.4028,2.614,12.1115,9.8952,3.2528,3.355
3975.5552,2.6143,10.1004,8.8487,3.2514,3.3327
3975.7076,2.6105,10.7495,9.252,3.257,3.274
3975.86,2.613,12.3416,9.263,3.1825,3.2233
3976.0124,2.6114,14.2653,9.6874,3.151,3.1646
3976.1648,2.6046,11.05,9.8855,3.0395,3.1026
3976.3172,2.5951,12.4072,9.0277,2.971,2.9908
3976.4696,2.5932,12.7816,9.3838,2.887,2.9427
3976.622,2.593,11.6453,9.7434,2.7885,2.9111
3976.7744,2.5978,14.8916,10.2186,2.7615,2.8515
3976.9268,2.5882,14.0938,8.6611,2.7611,2.8033
3977.0792,2.5691,12.6732,9.0627,2.7732,2.7646
3977.2316,2.5555,11.6453,8.4359,2.7554,2.7435
3977.384,2.5498,13.359,8.763,2.6976,2.7139
3977.5364,2.538,12.5918,18.0963,2.6355,2.5616
3977.6888,2.5331,10.2662,5.9668,2.5889,2.3987
3977.8412,2.5355,14.3221,5.3889,2.5226,2.3825
3977.9936,2.5331,11.7371,4.9255,2.4226,2.3485
3978.146,2.5267,9.8537,5.4497,2.2807,2.2308
3978.2984,2.5303,13.7763,4.7876,2.2218,2.1254
3978.4508,2.534,14.0527,5.2957,2.1649,2.0653
3978.6032,2.5302,10.3711,5.1507,2.0668,2.0134
3978.7556,2.5216,12.3748,5.7138,2.0254,1.9575
3978.908,2.5065,12.3832,5.0349,1.9909,1.943
3979.0604,2.5097,10.1844,4.2323,1.9094,1.9664
3979.2128,2.5052,11.3977,5.011,1.8864,1.9738
3979.3652,2.4986,11.5079,5.1867,1.8889,1.957
3979.5176,2.4958,12.5459,5.3027,1.8897,1.9251
3979.67,2.4844,12.5411,4.6916,1.8441,1.8883
3979.8224,2.4767,12.5411,5.3571,1.839,1.817
3979.9748,2.4782,12.7326,5.3153,1.8423,1.8109
3980.1272,2.4831,12.7838,4.3913,1.8491,1.7607
3980.2796,2.4864,13.4368,4.6241,1.845,1.7501
3980.432,2.4824,14.7972,5.1814,1.7479,1.751
3980.5844,2.4793,10.187,5.7337,1.7053,1.7397
3980.7368,2.485,13.4368,5.5911,1.7064,1.7175
3980.8892,2.4897,12.3451,5.8611,1.7077,1.7185
3981.0416,2.5022,14.9914,5.5494,1.7121,1.7185
3981.194,2.5162,13.4307,5.2742,1.7125,1.7185
3981.3464,2.5226,14.4201,5.4749,1.7055,1.7086
3981.4988,2.5173,12.4566,5.6126,1.7024,1.7615
3981.6512,2.5207,10.7495,4.5134,1.7092,1.7856
3981.8036,2.5236,14.8523,4.8898,1.714,1.7859
3981.956,2.5266,14.5741,5.058,1.7178,1.7859
3982.1084,2.5227,13.4574,5.3981,1.7169,1.7859
3982.2608,2.5156,13.2234,5.4624,1.7429,1.7869
3982.4132,2.5149,12.133,4.6376,1.7999,1.8003
3982.5656,2.515,14.2539,5.0662,1.8234,1.8125
3982.718,2.5216,14.7932,5.1222,1.8136,1.8232
3982.8704,2.5251,16.1242,4.7208,1.8061,1.8415
3983.0228,2.5212,16.1242,4.1953,1.798,1.8502
3983.1752,2.5488,10.8335,6.051,1.7959,1.8362
3983.3276,2.5869,13.4368,4.3941,1.8013,1.8319
3983.48,2.5852,11.7004,5.4349,1.8278,1.8982
3983.6324,2.5791,12.0245,5.2199,1.8411,1.9372
3983.7848,2.5712,12.3766,5.7057,1.8451,1.9463
3983.9372,2.5872,12.3805,4.979,1.8439,1.9621
3984.0896,2.5984,14.5723,5.4541,1.8536,1.9811
3984.242,2.5843,9.8537,5.1944,1.8738,2.0152
3984.3944,2.5752,10.2631,4.8901,1.9185,2.0455
3984.5468,2.5874,11.3452,5.4089,1.9828,2.1266
3984.6992,2.5953,10.7495,5.5409,2.0808,2.1975
3984.8516,2.5981,11.9996,5.5409,2.2301,2.2861
3985.004,2.6006,13.4368,5.1529,2.3735,2.3702
3985.1564,2.6045,11.4804,5.5075,2.4628,2.5424
3985.3088,2.5999,13.6547,5.9249,2.5374,2.7788
3985.4612,2.5993,12.9741,5.3011,2.597,3.092
3985.6136,2.6044,8.636,5.0594,2.6928,3.3814
3985.766,2.605,10.4219,4.7038,2.9377,3.6984
3985.9184,2.6069,8.4147,4.7248,3.4316,4.0579
3986.0708,2.6037,6.4332,5.2215,3.8938,4.2492
3986.2232,2.5951,7.7634,5.2921,4.044,4.3402
3986.3756,2.5966,10.2071,4.166,4.0919,4.3981
3986.528,2.6052,7.4922,4.5043,4.189,4.4561
3986.6804,2.6012,7.2748,4.8243,4.4695,4.542
3986.8328,2.5857,8.9579,4.5788,4.3745,4.6752
3986.9852,2.5767,11.4012,6.2924,4.1935,4.6688
3987.1376,2.5884,7.5464,5.9264,4.1737,4.7684
3987.29,2.5928,5.5375,6.8841,4.1575,4.802
3987.4424,2.5839,7.329,6.9237,4.149,4.8037
3987.5948,2.578,9.7181,6.8451,4.1308,4.6396
3987.7472,2.5828,9.3922,7.0418,4.1026,4.2043
3987.8996,2.5863,13.4368,7.047,4.05,4.1422
3988.052,2.5914,13.0568,5.6673,4.013,4.1463
3988.2044,2.6006,6.4604,5.3456,3.9981,4.145
3988.3568,2.587,13.5182,5.3278,3.9914,4.1492
3988.5092,2.5735,11.7537,4.6594,3.9812,4.1477
3988.6616,2.5822,12.9212,5.4667,3.9755,4.1461
3988.814,2.5912,13.8445,4.9307,3.8438,4.1477
3988.9664,2.5929,10.0435,4.9324,3.2804,4.1494
3989.1188,2.5906,15.6903,5.7453,3.2772,4.1505
3989.2712,2.5922,11.9711,4.6827,3.2762,4.1487
3989.4236,2.5918,13.1657,7.0786,3.2742,4.1509
3989.576,2.594,12.2423,7.7843,3.2775,4.1532
3989.7284,2.5936,12.0529,7.2757,3.2735,3.9503
3989.8808,2.5885,9.8537,6.3679,3.2761,3.452
3990.0332,2.5897,11.4554,7.2054,3.2754,4.0066
3990.1856,2.5876,10.0982,6.4774,3.27,4.0066
3990.338,2.589,10.7495,7.0645,3.2561,4.0111
3990.4904,2.6012,11.4279,6.4331,3.2467,4.0091
3990.6428,2.6022,10.9935,6.9204,3.2443,4.011
3990.7952,2.6003,13.0554,6.1772,3.246,4.0112
3990.9476,2.5928,11.6453,7.8318,3.2807,4.0125
3991.1,2.6,12.3775,7.3486,3.2748,4.0122
3991.2524,2.6028,10.7473,6.1548,3.2813,4.0169
3991.4048,2.5933,15.5783,6.875,3.2856,4.0169
3991.5572,2.576,13.6035,6.289,3.2911,4.0195
3991.7096,2.577,10.7495,6.0937,3.3088,4.0195
3991.862,2.5731,12.3805,7.0817,3.3146,4.0205
3992.0144,2.5792,9.9359,6.6548,3.3352,4.0244
3992.1668,2.5837,11.8871,6.3056,3.4693,4.0273
3992.3192,2.5812,13.4368,6.226,3.7417,4.0273
3992.4716,2.5969,9.8537,6.8234,3.8395,4.0296
3992.624,2.6177,13.3249,6.8065,3.8574,4.0477
3992.7764,2.6146,10.316,6.1026,3.8824,4.1051
3992.9288,2.61,14.3283,7.5733,3.9815,4.2063
3993.0812,2.6117,12.0805,7.0866,3.9669,4.2522
3993.2336,2.6236,11.6453,6.4521,3.8724,4.2216
3993.386,2.6337,12.133,7.5117,3.8169,4.1144
3993.5384,2.635,10.8028,7.8454,3.8023,4.0444
3993.6908,2.6304,12.1601,6.4709,3.8051,4.0183
3993.8432,2.6165,11.7257,6.9813,3.7975,3.9225
3993.9956,2.6158,10.3733,8.3947,3.6743,3.7195
3994.148,2.6222,12.4335,7.0905,3.6436,3.6459
3994.3004,2.6246,11.6453,6.148,3.6357,3.683
3994.4528,2.6286,11.78,7.9095,3.6319,3.7045
3994.6052,2.6244,11.3487,7.3498,3.6339,3.706
3994.7576,2.6112,10.7495,7.1976,3.6664,3.7071
3994.91,2.6077,9.5029,6.9588,3.7657,3.7321
3995.0624,2.6016,11.3163,6.6661,3.77,3.8018
3995.2148,2.565,11.4856,7.4257,3.7731,3.8375
3995.3672,2.5443,11.6453,6.4235,3.7819,3.8331
3995.5196,2.5428,10.9677,6.6477,3.7796,3.8313
3995.672,2.5422,12.3735,7.1772,3.7871,3.8264
3995.8244,2.5438,10.1074,6.5421,3.7989,3.7013
3995.9768,2.5495,10.1236,6.8575,3.8146,3.664
3996.1292,2.5476,11.4808,7.3434,3.8142,3.661
3996.2816,2.5428,9.5615,7.23,3.743,3.6611
3996.434,2.5442,11.717,7.276,3.7063,3.6567
3996.5864,2.542,16.3718,8.2008,3.678,3.6531
3996.7388,2.5395,12.0862,7.4777,3.6696,3.6299
3996.8912,2.5376,15.0705,7.7548,3.6539,3.6004
3997.0436,2.5455,14.2495,8.7692,3.6504,3.6117
3997.196,2.5594,18.194,8.0491,3.6305,3.7132
3997.3484,2.5581,13.6048,7.9744,3.622,3.8573
3997.5008,2.5487,13.4368,8.7899,3.6203,3.8782
3997.6532,2.5421,13.4368,8.5728,3.6218,3.8842
3997.8056,2.5484,11.1514,8.2882,3.6184,3.8929
3997.958,2.55,10.753,6.7529,3.6158,3.8965
3998.1104,2.5587,12.0341,6.5587,3.6157,3.9052
3998.2628,2.5679,10.851,7.2692,3.6235,3.9259
3998.4152,2.5599,10.9249,7.7388,3.2995,3.9273
3998.5676,2.5556,8.1146,6.8844,3.3675,3.9262
3998.72,2.5628,10.4997,8.2056,3.3718,3.928
3998.8724,2.5649,11.4065,7.1917,3.3722,3.9259
3999.0248,2.5585,8.9579,6.9779,3.3726,3.9274
3999.1772,2.5491,9.9604,6.2491,3.3737,3.9284
3999.3296,2.5536,11.3177,7.1391,3.3742,4.0415
3999.482,2.5626,7.9283,8.0611,3.3738,3.3616
3999.6344,2.5738,8.9522,7.2712,3.3731,3.5853
3999.7868,2.5739,9.1189,7.1202,3.3783,3.5891
3999.9392,2.5689,12.3434,8.2912,3.3754,3.5874
4000.0916,2.5685,9.8537,7.9153,3.3774,3.5874
4000.244,2.566,12.4518,8.0939,3.3712,3.5889
4000.3964,2.5651,11.2149,9.0019,3.3891,3.5894
4000.5488,2.5578,11.2061,8.3795,3.402,3.591
4000.7012,2.5599,11.2332,9.6309,3.3949,3.5909
4000.8536,2.5734,9.7277,9.6301,3.3947,3.5894
4001.006,2.5757,13.3454,9.9704,3.3921,3.5894
4001.1584,2.5736,9.6884,11.4797,3.3914,3.5911
4001.3108,2.5688,9.8537,11.3071,3.3947,3.5894
4001.4632,2.5667,9.8537,14.8892,3.3912,3.5912
4001.6156,2.568,9.6044,12.9254,3.3932,3.5915
4001.768,2.5721,11.5342,11.9446,3.3976,3.5915
4001.9204,2.5756,10.7495,12.0643,3.396,3.592
4002.0728,2.5819,10.7495,10.3807,3.3986,3.5894
4002.2252,2.5886,11.2227,10.7795,3.3971,3.5948
4002.3776,2.5915,11.8159,10.6858,3.3942,3.5916
4002.53,2.5892,11.2407,7.8339,3.3924,3.5936
4002.6824,2.596,10.7495,9.5177,3.394,3.5916
4002.8348,2.6006,11.1488,8.4486,3.3983,3.5925
4002.9872,2.6103,12.5411,8.9615,3.3947,3.5936
4003.1396,2.6136,11.6671,8.78,3.3965,3.5925
4003.292,2.6168,10.725,8.4789,3.3983,3.5936
4003.4444,2.6086,11.3115,8.0041,3.3984,3.5936
4003.5968,2.597,12.3862,9.446,3.4022,3.5917
4003.7492,2.591,10.8798,9.8254,3.3981,3.5956
4003.9016,2.5941,11.6453,8.4771,3.4018,3.5938
4004.054,2.5923,11.1051,9.8818,3.3978,3.5969
4004.2064,2.5884,9.2754,8.3628,3.3985,3.5995
4004.3588,2.5945,11.078,9.2307,3.4022,3.599
4004.5112,2.5939,12.1422,8.341,3.3981,3.5995
4004.6636,2.5764,11.637,11.0244,3.4015,3.5991
4004.816,2.5689,12.5411,9.361,3.4009,3.5998
4004.9684,2.5777,11.298,8.3658,3.3954,3.5998
4005.1208,2.5898,13.5838,8.798,3.395,3.6002
4005.2732,2.5972,8.1548,9.4592,3.3932,3.6019
4005.4256,2.5994,12.1133,8.946,3.3933,3.5998
4005.578,2.5978,9.3988,8.8949,3.3922,3.5998
4005.7304,2.5857,10.5085,9.4076,3.3932,3.5998
4005.8828,2.5885,11.2586,9.9535,3.3945,3.6014
4006.0352,2.5983,12.4496,8.4407,3.3909,3.6033
4006.1876,2.6104,12.8735,8.5688,3.3894,3.6053
4006.34,2.6245,14.3628,9.0923,3.3879,3.6053
4006.4924,2.6226,13.4981,8.1315,3.3944,3.6039
4006.6448,2.6132,11.1431,8.7626,3.3941,3.6039
4006.7972,2.6171,12.653,8.7365,3.3894,3.6058
4006.9496,2.6142,13.8305,8.8393,3.4254,3.606
4007.102,2.6043,10.8343,8.9564,3.4624,3.606
4007.2544,2.6016,9.8537,8.5591,3.4852,3.6072
4007.4068,2.5995,9.8537,8.597,3.498,3.606
4007.5592,2.6013,12.6294,9.5947,3.5164,3.6239
4007.7116,2.6081,9.9149,9.3702,3.5164,3.6248
4007.864,2.6131,12.5069,9.4083,3.5429,3.6238
4008.0164,2.6109,10.76,9.0644,3.5566,3.6524
4008.1688,2.6121,13.9149,6.6414,3.5722,3.6918
4008.3212,2.6176,10.7495,4.4971,3.5772,3.7386
4008.4736,2.625,11.7196,6.0821,3.5818,3.777
4008.626,2.6267,9.9552,6.0735,3.6272,3.7897
4008.7784,2.6215,12.1575,6.0995,3.7215,3.8333
4008.9308,2.6081,9.3472,5.9806,3.7513,3.8626
4009.0832,2.6163,11.8189,5.7553,3.7723,3.8853
4009.2356,2.6221,10.9594,6.0056,3.7742,3.8844
4009.388,2.6225,12.5411,6.342,3.7753,3.8752
4009.5404,2.6223,12.409,6.3254,3.7741,3.8807
4009.6928,2.6219,9.8646,5.735,3.7711,3.9209
4009.8452,2.6234,11.9637,5.4288,3.7697,3.9573
4009.9976,2.6189,15.2989,5.5435,3.771,3.99
4010.15,2.6189,14.6694,6.1746,3.8399,4.0163
4010.3024,2.6254,13.8358,6.4907,4.6896,4.0143
4010.4548,2.6291,13.6936,6.3473,5.3548,4.0169
4010.6072,2.6257,13.6687,6.0658,5.2652,4.0169
4010.7596,2.6173,11.3404,6.0416,5.2603,4.0169
4010.912,2.6255,10.8685,5.5806,5.2521,4.0189
4011.0644,2.6411,8.2353,5.6052,5.2547,4.0215
4011.2168,2.6498,10.7495,5.6704,5.2475,4.5617
4011.3692,2.6401,10.4424,5.7348,5.2559,4.9149
4011.5216,2.6255,9.3778,5.9553,5.2478,5.2679
4011.674,2.6248,13.6897,6.659,5.2516,5.3089
4011.8264,2.6377,13.324,6.7155,5.2518,5.3061
4011.9788,2.6518,12.5896,6.6459,5.2534,5.3035
4012.1312,2.6616,10.6637,6.2219,5.2461,5.3061
4012.2836,2.6532,10.9809,5.679,5.1829,5.3105
4012.436,2.6402,8.3552,5.8746,5.1075,5.3105
4012.5884,2.6277,9.7636,5.5885,5.1127,5.3105
4012.7408,2.6333,9.8852,6.249,5.1163,5.3105
4012.8932,2.6389,13.3651,5.8021,5.115,5.3082
4013.0456,2.6429,10.7713,5.7759,5.1078,5.3061
4013.198,2.6444,9.4517,6.5977,5.1103,5.3082
4013.3504,2.6476,8.9579,5.8964,5.1121,5.3061
4013.5028,2.6456,9.4421,6.3452,5.117,5.3085
4013.6552,2.6411,11.6951,6.0414,5.1124,5.3064
4013.8076,2.6297,13.0524,6.4593,5.1124,5.3105
4013.96,2.6265,8.1391,6.457,5.1048,5.3108
4014.1124,2.6252,10.5732,6.6021,5.1114,5.3122
4014.2648,2.6275,12.9575,8.2772,5.1124,5.3105
4014.4172,2.6283,12.1653,7.6723,5.1123,5.3105
4014.5696,2.6307,11.9077,8.055,5.1118,5.3142
4014.722,2.6311,13.4368,7.5585,5.1134,5.3105
4014.8744,2.6272,11.9077,7.9026,5.108,5.3141
4015.0268,2.6331,10.8173,6.7076,5.1125,5.3105
4015.1792,2.6279,12.6968,6.1986,5.1137,5.3105
4015.3316,2.6201,9.8537,6.0349,5.1136,5.3073
4015.484,2.6199,11.8574,6.4436,5.1138,5.3094
4015.6364,2.6231,10.5203,5.4561,5.1107,5.3094
4015.7888,2.6337,10.3322,5.91,5.1123,5.3116
4015.9412,2.6287,11.6453,6.3621,5.1072,5.308
4016.0936,2.6194,11.0159,7.2417,5.1035,5.3118
4016.246,2.6204,8.734,6.0178,5.0973,5.3113
4016.3984,2.623,9.5602,5.6755,5.0992,5.3105
4016.5508,2.6205,9.7128,7.1268,5.0935,5.3142
4016.7032,2.6234,9.2785,7.3863,5.0954,5.3148
4016.8556,2.6326,10.6358,6.2448,5.1006,5.3148
4017.008,2.6428,8.7576,6.3321,5.0797,5.3131
4017.1604,2.6471,13.8996,6.9755,5.0491,5.3144
4017.3128,2.6373,10.8321,6.988,5.0512,5.3105
4017.4652,2.6349,13.4368,6.792,5.0755,5.3145
4017.6176,2.6444,14.0225,7.227,5.0755,5.3188
4017.77,2.6483,12.5411,7.2522,5.0809,5.3109
4017.9224,2.644,11.57,6.8548,5.1047,5.3148
4018.0748,2.6395,12.5463,6.7879,5.1729,5.3192
4018.2272,2.6436,13.8931,6.4512,5.274,5.3169
4018.3796,2.6464,10.7713,6.593,5.3209,5.3102
4018.532,2.6447,11.1619,5.8716,5.321,5.2927
4018.6844,2.6317,10.7495,6.0473,5.3094,5.2803
4018.8368,2.6208,13.3017,7.029,5.3237,5.2795
4018.9892,2.6191,9.8537,6.9604,5.438,5.2668
4019.1416,2.6142,10.3913,6.816,5.9844,5.2706
4019.294,2.6005,12.4378,7.1289,6.0435,5.3161
4019.4464,2.5945,12.2099,6.3696,6.05,5.4421
4019.5988,2.6056,11.4012,7.3889,6.0416,5.5232
4019.7512,2.6267,13.453,6.6645,6.0516,5.5506
4019.9036,2.6407,8.8494,6.8734,6.0444,5.8984
4020.056,2.6387,10.0671,5.0785,6.0488,6.5754
4020.2084,2.6408,12.5411,5.6506,6.0975,6.7683
4020.3608,2.6354,11.2499,5.1407,6.2521,6.7688
4020.5132,2.6315,10.065,4.7581,6.3633,6.7668
4020.6656,2.6384,10.0768,4.5865,6.4406,6.7721
4020.818,2.6536,10.7495,4.4562,6.4908,6.781
4020.9704,2.6597,10.7495,4.536,6.5993,6.7755
4021.1228,2.6504,8.4269,4.5611,6.6751,6.798
4021.2752,2.6559,7.8933,4.2924,6.744,6.8325
4021.4276,2.6587,9.5431,4.4451,6.7311,6.824
4021.58,2.6537,9.2413,4.2559,6.7024,6.6878
4021.7324,2.6604,8.9579,4.5683,6.7261,6.6997
4021.8848,2.6645,10.5203,4.8271,6.7144,6.5983
4022.0372,2.6531,9.6516,4.3331,6.6862,6.5281
4022.1896,2.6499,10.7495,4.5117,6.6253,6.4321
4022.342,2.658,13.1412,5.6303,6.5706,6.3738
4022.4944,2.661,14.393,4.7407,6.4734,6.3804
4022.6468,2.6554,11.8592,5.9438,6.4534,6.3795
4022.7992,2.6458,13.4701,6.3303,6.4659,6.3856
4022.9516,2.6436,11.1383,5.7529,6.4053,6.5174
4023.104,2.6546,10.7617,5.6891,6.3753,6.5408
4023.2564,2.6568,11.6304,4.9771,6.4834,6.6126
4023.4088,2.6613,10.7075,5.2363,7.0434,6.8472
4023.5612,2.6751,9.9228,5.011,7.601,6.8957
4023.7136,2.6748,6.4149,4.3976,7.7921,6.8682
4023.866,2.6646,8.9579,4.6399,7.746,6.8863
4024.0184,2.6538,8.9579,4.8121,7.7285,6.8968
4024.1708,2.6491,9.4946,5.2585,7.7477,6.8968
4024.3232,2.6454,10.0584,5.6727,7.7378,6.935
